order_id,pharmacy_id,pharmacy_name,placed_at,product_id,product_name,manufacturer,requested_qty,unit
ORD-008635,PHARM-001,Nile Care Pharmacy · Cairo,2026-04-25T16:08:23.595Z,PROD-0173,SODIUM CHLORIDE 3% (ULTIMATE) I.V. INF. 500 ML,ULTIMATE PHARMA,20,pack
ORD-008636,PHARM-021,Ismailia Canal Pharmacy · Luxor,2025-12-01T16:46:20.270Z,PROD-0076,ZYROVAZET 10/10MG 30 F.C. TABS.,AL ESRAA PHARMACEUTICAL OPTIMA > XEEDIA PHARMA,60,pack
ORD-008637,PHARM-015,Mohandessin Pharmacy · Minya,2026-07-06T17:28:38.288Z,PROD-0079,MAVEY 30 CAPS.,> SMAFY PHARMA,20,pack
ORD-008637,PHARM-015,Mohandessin Pharmacy · Minya,2026-07-06T17:28:38.288Z,PROD-0003,INFINITY EYE CONTOUR SERUM 40 ML,EGYPTIAN COMPANY FOR COSMETICS > INFINITY PHARM,40,pack
ORD-008637,PHARM-015,Mohandessin Pharmacy · Minya,2026-07-06T17:28:38.288Z,PROD-0159,KIDZVITONE 30 GUMMIES,AMCOMED,200,pack
ORD-008637,PHARM-015,Mohandessin Pharmacy · Minya,2026-07-06T17:28:38.288Z,PROD-0069,EMPAGLIMAX 25 MG 30 F.C. TABS.,HIKMA PHARMA,10,pack
ORD-008638,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2026-08-07T23:44:37.322Z,PROD-0027,SYMBICORT 320/9MCG TURBUHALER 60 DOSES,ASTRA ZENECA,100,pack
ORD-008639,PHARM-038,Sheikh Zayed Care · Ismailia,2025-11-21T02:09:34.760Z,PROD-0109,ROSTEVO HAIR SERUM 150ML,DREAMS EL HABOBA > LAROSE,10,pack
ORD-008640,PHARM-036,Marsa Matruh Health · Luxor,2026-07-16T17:48:18.588Z,PROD-0120,AVEROZOLID 200MG/100ML I.V. INFUSION 300 ML,OTSUKA > AVERROES PHARMA-EGYPT,40,pack
ORD-008641,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-09T05:25:11.168Z,PROD-0038,CARVID 25MG 30 TAB.,MULTI-APEX,150,pack
ORD-008642,PHARM-047,Shubra Al-Kheima Care · Giza,2026-03-06T17:04:10.852Z,PROD-0127,LIMITLESS FREEZE ORIGINAL GEL 50 GM,EVA PHARMA,50,pack
ORD-008643,PHARM-002,El-Ezaby Branch · Giza,2026-07-09T17:53:27.529Z,PROD-0142,MAGIC HAIR OIL 60 ML,HI-CARE > PRIMA PHARM,10,pack
ORD-008643,PHARM-002,El-Ezaby Branch · Giza,2026-07-09T17:53:27.529Z,PROD-0040,SUPRAX 200 MG 8 CAPS.,KAHIRA > HIKMA PHARMA,60,pack
ORD-008644,PHARM-015,Mohandessin Pharmacy · Minya,2026-08-13T06:15:07.230Z,PROD-0034,MATRIX 20 CAPS.,DELTA PHARMA > DEVARTLAB PHARMA,150,pack
ORD-008644,PHARM-015,Mohandessin Pharmacy · Minya,2026-08-13T06:15:07.230Z,PROD-0165,INFINITY FACIAL WASH 200 ML,EGYPTIAN COMPANY FOR COSMETICS > INFINITY PHARM,75,pack
ORD-008644,PHARM-015,Mohandessin Pharmacy · Minya,2026-08-13T06:15:07.230Z,PROD-0091,SODIUM CHLORIDE 0.9% & DEXTROSE 5% (OTSUKA ATECO) I.V. INF. 500 ML,OTSUKA  ATECO PHARMA > OTSUKA,10,pack
ORD-008645,PHARM-025,Zagazig Central Pharmacy · Suez,2026-06-22T11:15:27.232Z,PROD-0023,TRUMENT TOPICAL OINT. 30 GM (N/A),ZAD,200,pack
ORD-008645,PHARM-025,Zagazig Central Pharmacy · Suez,2026-06-22T11:15:27.232Z,PROD-0080,KALIG 10 SACHETS,MEDCARE > ABBOTT LABORATORIES,100,pack
ORD-008645,PHARM-025,Zagazig Central Pharmacy · Suez,2026-06-22T11:15:27.232Z,PROD-0155,CLEAR- SCALP 180 ML SHAMPOO,NILE COSMETICS-EGYPT > EUREKA PHARMACEUTICAL,100,pack
ORD-008645,PHARM-025,Zagazig Central Pharmacy · Suez,2026-06-22T11:15:27.232Z,PROD-0138,ROMA ROVA NANOSILVER SPRAY 100 ML,BEAUTY ITALY > ROMA ROVA,25,pack
ORD-008646,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2025-10-30T01:58:27.495Z,PROD-0178,PRETTIER SUN SCREEN SPF 50+ CREAM 60 GM,EGYPTIAN COMPANY FOR COSMETICS > PRETTIER,10,pack
ORD-008647,PHARM-024,Asyut University Dispensary · Port Said,2026-04-18T19:17:30.161Z,PROD-0009,AMIPAREN 10% I.V. INF. 500 ML,OTSUKA,40,pack
ORD-008647,PHARM-024,Asyut University Dispensary · Port Said,2026-04-18T19:17:30.161Z,PROD-0160,STERILE WATER FOR INJECTION USP 20,CID,10,pack
ORD-008648,PHARM-014,Dokki Health Store · Beni Suef,2026-07-29T00:14:30.345Z,PROD-0032,CAL-MAG-JOINT 30 TABS.,HOCHSTER PHARMACEUTICAL INDUSTRIES,40,pack
ORD-008649,PHARM-021,Ismailia Canal Pharmacy · Luxor,2025-10-17T22:28:56.944Z,PROD-0050,CINNARIDONE 10 TAB. (N/A),ARAB DRUG COMPANY (ADCO),60,pack
ORD-008650,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2025-10-03T15:00:44.050Z,PROD-0037,NOVEX CARBAMIDE CREAM 30 GM,HI-CARE > NOVEX,60,pack
ORD-008650,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2025-10-03T15:00:44.050Z,PROD-0077,FEBURIC 120 MG 10 F.C. TABS.,HIKMA PHARMA,75,pack
ORD-008650,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2025-10-03T15:00:44.050Z,PROD-0166,ROXID 300MG 5 TAB. (N/A),UP PHARMA,50,pack
ORD-008650,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2025-10-03T15:00:44.050Z,PROD-0076,ZYROVAZET 10/10MG 30 F.C. TABS.,AL ESRAA PHARMACEUTICAL OPTIMA > XEEDIA PHARMA,60,pack
ORD-008651,PHARM-003,Seif Care Center · Alexandria,2026-03-29T19:10:39.703Z,PROD-0192,BETIFLOW 30 SUBLINGUAL TABS,PHARMA ZAD > ROYALCARE PHARM,200,pack
ORD-008651,PHARM-003,Seif Care Center · Alexandria,2026-03-29T19:10:39.703Z,PROD-0007,GRAND THIO 300MG 30 TAB,ORGANIX > CHEMIPEDIA PHARMA,200,pack
ORD-008651,PHARM-003,Seif Care Center · Alexandria,2026-03-29T19:10:39.703Z,PROD-0086,INNOVAGAR DROPS 15 ML,ORGANIX > INNOVAKA,200,pack
ORD-008651,PHARM-003,Seif Care Center · Alexandria,2026-03-29T19:10:39.703Z,PROD-0037,NOVEX CARBAMIDE CREAM 30 GM,HI-CARE > NOVEX,40,pack
ORD-008652,PHARM-004,Misr Modern Dispensary · Mansoura,2026-01-23T06:18:32.822Z,PROD-0103,HEMACHEF  30 CAPS,ORGANEX > CHEFAA MEDICAL,60,pack
ORD-008652,PHARM-004,Misr Modern Dispensary · Mansoura,2026-01-23T06:18:32.822Z,PROD-0055,SYNAPSE Q10 PLUS 60 F.C.TABS.,DAWA EGYPT INTERNATIONAL > SYNAPSE PHARM,150,pack
ORD-008652,PHARM-004,Misr Modern Dispensary · Mansoura,2026-01-23T06:18:32.822Z,PROD-0031,RINGER (OTSUKA ATECO) I.V. INF. 500 ML,OTSUKA  ATECO PHARMA > OTSUKA,60,pack
ORD-008653,PHARM-017,Mansoura City Pharmacy · Giza,2025-12-17T21:05:41.329Z,PROD-0129,GLUCOPHAGE 1000 MG 30 F.C.TABS.,MINA PHARM > MERCK SANTE-FRANCE,10,pack
ORD-008653,PHARM-017,Mansoura City Pharmacy · Giza,2025-12-17T21:05:41.329Z,PROD-0189,ERECANOVA 10 MG 4 DISINTEG. TABS.,ATCO PHARMA > ATM PHARMACEUTICAL INDUSTRIES,60,pack
ORD-008654,PHARM-006,Pyramids Medical · Luxor,2026-08-05T08:55:34.747Z,PROD-0113,VONALEI BACTERIAL VAGINOSIS CREAM 30 GM,VENTURE LIFE > AL ANDALOUS PHARMACEUTICAL SERVICES,75,pack
ORD-008655,PHARM-041,Badr City Health · Asyut,2025-12-07T13:42:28.915Z,PROD-0065,HEDRIN ONCE SPRAY GEL 100 ML,STADA,20,pack
ORD-008656,PHARM-008,Alexandria Central · Ismailia,2026-08-11T03:56:22.603Z,PROD-0046,USERVIVE 200 ML VAGINAL DOUSH,NILE COSMETICS > AL SALAM MEDICAL,40,pack
ORD-008657,PHARM-007,Delta Cure Pharmacy · Aswan,2025-12-18T02:22:16.760Z,PROD-0008,ALUMATREND ORAL SUSP. 240 ML (N/A),DEBEIKY > TREND PHARM,20,pack
ORD-008658,PHARM-036,Marsa Matruh Health · Luxor,2026-04-24T20:11:39.190Z,PROD-0095,EPIGONAL 75 I.U. 1 AMP.,EIPICO,20,pack
ORD-008659,PHARM-010,Zamalek Wellness · Suez,2026-04-19T23:07:41.360Z,PROD-0184,TOBRA-ALEX 20MG/2ML 5 AMP.,ALEXANDRIA,25,pack
ORD-008659,PHARM-010,Zamalek Wellness · Suez,2026-04-19T23:07:41.360Z,PROD-0151,CORDALEN 100 ML OIL SPRAY,ECC > BME PHARMA,20,pack
ORD-008659,PHARM-010,Zamalek Wellness · Suez,2026-04-19T23:07:41.360Z,PROD-0009,AMIPAREN 10% I.V. INF. 500 ML,OTSUKA,150,pack
ORD-008660,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-08-09T21:26:12.567Z,PROD-0063,DECLOPHEN 12.5MG 5 INFANTILE SUPP.,PHARCO,20,pack
ORD-008661,PHARM-036,Marsa Matruh Health · Luxor,2026-03-24T12:08:21.755Z,PROD-0053,JEDCOVATE 0.05% CREAM,JEDCO INT. CO. FOR PHARMACEUTICALS,10,pack
ORD-008662,PHARM-020,Aswan River Care · Tanta,2026-06-02T08:01:29.365Z,PROD-0194,C-ZINC GLOB 20 CHEW. TABS.,GLOBAL NAPI PHARMACEUTICALS,75,pack
ORD-008662,PHARM-020,Aswan River Care · Tanta,2026-06-02T08:01:29.365Z,PROD-0178,PRETTIER SUN SCREEN SPF 50+ CREAM 60 GM,EGYPTIAN COMPANY FOR COSMETICS > PRETTIER,20,pack
ORD-008662,PHARM-020,Aswan River Care · Tanta,2026-06-02T08:01:29.365Z,PROD-0090,DEXTROSE 25% (ALLMED) I.V. INF. 500 ML (RUBBER CAP),ALLMED MIDDLE EAST,10,pack
ORD-008662,PHARM-020,Aswan River Care · Tanta,2026-06-02T08:01:29.365Z,PROD-0063,DECLOPHEN 12.5MG 5 INFANTILE SUPP.,PHARCO,150,pack
ORD-008663,PHARM-018,Tanta Hope Pharmacy · Alexandria,2026-04-17T03:56:55.971Z,PROD-0182,CORVIBEAK 20 CAPS.,ORGANIX > BIOMED,25,pack
ORD-008664,PHARM-044,Rehab City Medical · Beni Suef,2026-07-14T00:50:40.586Z,PROD-0069,EMPAGLIMAX 25 MG 30 F.C. TABS.,HIKMA PHARMA,30,pack
ORD-008665,PHARM-026,Qena Family Care · Asyut,2026-06-10T15:04:30.708Z,PROD-0058,CYTARABINE 500MG/10ML VIAL(N/A),CHOONGWAE PHARMA-KOREA > GENERAL TECHNOLOGY-EGYPT,75,pack
ORD-008665,PHARM-026,Qena Family Care · Asyut,2026-06-10T15:04:30.708Z,PROD-0009,AMIPAREN 10% I.V. INF. 500 ML,OTSUKA,50,pack
ORD-008666,PHARM-001,Nile Care Pharmacy · Cairo,2026-01-30T02:41:32.549Z,PROD-0177,COPRIMASEPT ORAL SUSP. 100 ML (N/A),PHAROPHARMA,60,pack
ORD-008667,PHARM-038,Sheikh Zayed Care · Ismailia,2025-12-07T20:39:37.451Z,PROD-0101,TOUJEO SOLOSTAR 300 I.U./ML 1.5 ML 5 PENS,SANOFI,60,pack
ORD-008668,PHARM-025,Zagazig Central Pharmacy · Suez,2026-04-18T09:01:43.501Z,PROD-0115,TOMED LACTOFERRIN 200 MG MULTIVITAMIN,SWIVEL NUTRIENT > WELLMED,50,pack
ORD-008669,PHARM-044,Rehab City Medical · Beni Suef,2026-05-09T12:44:31.002Z,PROD-0134,BLADOGRA XR 50 MG 30 F.C. TABS.,MULTI-APEX,60,pack
ORD-008669,PHARM-044,Rehab City Medical · Beni Suef,2026-05-09T12:44:31.002Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,75,pack
ORD-008669,PHARM-044,Rehab City Medical · Beni Suef,2026-05-09T12:44:31.002Z,PROD-0079,MAVEY 30 CAPS.,> SMAFY PHARMA,200,pack
ORD-008670,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2026-04-17T22:15:46.000Z,PROD-0035,INTEGROL ROLL ON 75 ML,COSMOPACK > INTEGRO PHARMA,20,pack
ORD-008671,PHARM-010,Zamalek Wellness · Suez,2026-05-08T01:44:15.644Z,PROD-0100,ZAVEDOS 10 MG VIAL(N/A),PFIZER,40,pack
ORD-008672,PHARM-010,Zamalek Wellness · Suez,2026-08-09T18:27:34.245Z,PROD-0163,MANDARA HAIR OIL BLUE 120 ML,NILE COSMETIC > SHE ORGANIC,30,pack
ORD-008673,PHARM-009,Pharos Health · Port Said,2025-11-28T10:11:20.786Z,PROD-0085,GARCINAL G 30 TABS,ORGANIX > TULKA PHARM GROUP,20,pack
ORD-008673,PHARM-009,Pharos Health · Port Said,2025-11-28T10:11:20.786Z,PROD-0104,FERMOLAR 20 TABLETS,PHARMAZAD > ROYAL CARE,200,pack
ORD-008674,PHARM-039,New Cairo Premier · Port Said,2025-11-24T01:11:07.326Z,PROD-0074,VASCON 5 MG 20 TABS.,HI-PHARM,150,pack
ORD-008675,PHARM-009,Pharos Health · Port Said,2026-07-12T04:08:35.026Z,PROD-0098,LUCOCID-R 3% OINT. 30 GM,CID,200,pack
ORD-008676,PHARM-031,Shibin El-Kom Med · Cairo,2026-08-13T00:18:00.985Z,PROD-0116,LEPTROGINE 25 MG 30 CHEWABLE TAB.,ADWIA,200,pack
ORD-008677,PHARM-028,Fayoum Green Health · Damanhur,2026-07-03T21:19:36.940Z,PROD-0152,SECTOR MASSAGE GEL 120 GM,EGYPTIAN COMPANY FOR COSMETICS > SECTOR,40,pack
ORD-008678,PHARM-013,Nasr City Cure · Damanhur,2026-06-25T13:21:29.716Z,PROD-0116,LEPTROGINE 25 MG 30 CHEWABLE TAB.,ADWIA,200,pack
ORD-008678,PHARM-013,Nasr City Cure · Damanhur,2026-06-25T13:21:29.716Z,PROD-0033,KIDSOMEAL 120 ML SYRUP,DAWA EGYPT INTERNATIONAL > TANA PHARMA,50,pack
ORD-008678,PHARM-013,Nasr City Cure · Damanhur,2026-06-25T13:21:29.716Z,PROD-0100,ZAVEDOS 10 MG VIAL(N/A),PFIZER,150,pack
ORD-008679,PHARM-048,Imbaba Community Dispensary · Alexandria,2026-05-04T09:48:12.445Z,PROD-0185,EXTRA VIT POWDER 10 SACHETS 20 GM,MEDCARE > DIAMOND  PHARMA COMPANY,30,pack
ORD-008680,PHARM-001,Nile Care Pharmacy · Cairo,2026-04-10T16:36:40.285Z,PROD-0156,PROCIDAL 10% TOPICAL SOLUTION 200 ML (N/A),GLOBAL PHARMACEUTICAL INDUSTRIES,40,pack
ORD-008681,PHARM-036,Marsa Matruh Health · Luxor,2026-02-07T17:29:51.895Z,PROD-0112,SEROLACT 10 SACHET,DUTCH UNITED > LUXOR PHARMA,50,pack
ORD-008682,PHARM-041,Badr City Health · Asyut,2025-12-29T23:16:29.245Z,PROD-0003,INFINITY EYE CONTOUR SERUM 40 ML,EGYPTIAN COMPANY FOR COSMETICS > INFINITY PHARM,60,pack
ORD-008683,PHARM-011,Maadi Prescription Hub · Asyut,2025-10-25T19:54:11.130Z,PROD-0124,MANNITOL 20% (EL NILE) I.V. INF. 500 ML,EL NILE.,150,pack
ORD-008683,PHARM-011,Maadi Prescription Hub · Asyut,2025-10-25T19:54:11.130Z,PROD-0110,PROFENID 50 MG 24 CAPS.,SANOFI,10,pack
ORD-008683,PHARM-011,Maadi Prescription Hub · Asyut,2025-10-25T19:54:11.130Z,PROD-0127,LIMITLESS FREEZE ORIGINAL GEL 50 GM,EVA PHARMA,40,pack
ORD-008684,PHARM-010,Zamalek Wellness · Suez,2026-08-08T10:03:27.628Z,PROD-0118,XALTEC 0.5 MG/ML SYRUP 120 ML,BORG,40,pack
ORD-008685,PHARM-031,Shibin El-Kom Med · Cairo,2025-12-11T20:36:24.276Z,PROD-0084,FUTHALM 1% EYE SUSP. DROP 5 ML,SIGMA TEC,30,pack
ORD-008686,PHARM-031,Shibin El-Kom Med · Cairo,2026-02-12T11:34:46.059Z,PROD-0086,INNOVAGAR DROPS 15 ML,ORGANIX > INNOVAKA,100,pack
ORD-008687,PHARM-032,Banha Nile Dispensary · Giza,2025-12-24T00:06:49.728Z,PROD-0198,MO TRUE 200 GM 10SACHETS,BMS PHARMA,150,pack
ORD-008688,PHARM-039,New Cairo Premier · Port Said,2025-10-21T14:40:29.295Z,PROD-0031,RINGER (OTSUKA ATECO) I.V. INF. 500 ML,OTSUKA  ATECO PHARMA > OTSUKA,150,pack
ORD-008688,PHARM-039,New Cairo Premier · Port Said,2025-10-21T14:40:29.295Z,PROD-0109,ROSTEVO HAIR SERUM 150ML,DREAMS EL HABOBA > LAROSE,10,pack
ORD-008689,PHARM-022,Port Said Gate Pharmacy · Aswan,2025-11-14T16:54:55.693Z,PROD-0183,SPASMOFREE 10MG/5ML SYRUP 120ML,ADWIA,75,pack
ORD-008690,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-02-08T15:41:33.854Z,PROD-0059,DAPOXTARD 60 MG 3 F.C. TABS.,AUG PHARMA,75,pack
ORD-008691,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2026-07-03T15:35:21.961Z,PROD-0182,CORVIBEAK 20 CAPS.,ORGANIX > BIOMED,150,pack
ORD-008692,PHARM-045,Katameya Health Gate · Minya,2026-07-04T10:16:01.094Z,PROD-0003,INFINITY EYE CONTOUR SERUM 40 ML,EGYPTIAN COMPANY FOR COSMETICS > INFINITY PHARM,10,pack
ORD-008692,PHARM-045,Katameya Health Gate · Minya,2026-07-04T10:16:01.094Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,200,pack
ORD-008693,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-06-19T06:00:45.696Z,PROD-0070,COMTAPONE 200 MG 30 F.C.TAB.,CHEMIPHARM,40,pack
ORD-008694,PHARM-043,Madinaty Community Care · Damanhur,2026-07-31T00:50:12.847Z,PROD-0112,SEROLACT 10 SACHET,DUTCH UNITED > LUXOR PHARMA,10,pack
ORD-008695,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-04-30T06:08:54.979Z,PROD-0019,AZITHROMIN 250MG 6 CAPS.,EL NILE.,25,pack
ORD-008696,PHARM-018,Tanta Hope Pharmacy · Alexandria,2026-01-10T04:44:50.269Z,PROD-0037,NOVEX CARBAMIDE CREAM 30 GM,HI-CARE > NOVEX,100,pack
ORD-008697,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2025-12-30T19:19:46.225Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,75,pack
ORD-008698,PHARM-014,Dokki Health Store · Beni Suef,2025-10-03T22:54:24.564Z,PROD-0162,RANDOLANEX 100 MG 20 SACHETS,PHAROPHARMA,10,pack
ORD-008699,PHARM-031,Shibin El-Kom Med · Cairo,2025-10-03T16:32:46.538Z,PROD-0194,C-ZINC GLOB 20 CHEW. TABS.,GLOBAL NAPI PHARMACEUTICALS,10,pack
ORD-008699,PHARM-031,Shibin El-Kom Med · Cairo,2025-10-03T16:32:46.538Z,PROD-0013,FLUCAMOX 250MG/5ML SUSP. 80ML,SEDICO,60,pack
ORD-008699,PHARM-031,Shibin El-Kom Med · Cairo,2025-10-03T16:32:46.538Z,PROD-0028,SCALA TETRO HAIR SERUM 120 ML,ITALIAN COSMETICS COMPANY > FEEL GOOD CANADA,75,pack
ORD-008699,PHARM-031,Shibin El-Kom Med · Cairo,2025-10-03T16:32:46.538Z,PROD-0038,CARVID 25MG 30 TAB.,MULTI-APEX,200,pack
ORD-008700,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-03-23T19:05:40.175Z,PROD-0150,AWADIST 1000 MG 20 F.C. TABS.,HIGH PERFORMANCE PHARMA (HP PHARMA),40,pack
ORD-008701,PHARM-036,Marsa Matruh Health · Luxor,2026-08-13T20:29:53.290Z,PROD-0153,OCUCARPINE 2% EYE DROPS 10 ML,ALEXANDRIA,75,pack
ORD-008701,PHARM-036,Marsa Matruh Health · Luxor,2026-08-13T20:29:53.290Z,PROD-0040,SUPRAX 200 MG 8 CAPS.,KAHIRA > HIKMA PHARMA,50,pack
ORD-008702,PHARM-002,El-Ezaby Branch · Giza,2026-05-06T21:36:18.227Z,PROD-0041,ORELOX 100MG 10 F.C. TAB. (CANCELLED),SANOFI,25,pack
ORD-008703,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2026-02-01T03:44:14.641Z,PROD-0122,LORNOXICAM 8MG 20 F.C.TAB,GLOBAL NAPI PHARMACEUTICALS > GLOBAL PHARMACEUTICAL INDUSTRIES,150,pack
ORD-008704,PHARM-009,Pharos Health · Port Said,2026-08-13T19:51:17.656Z,PROD-0002,WINGY 300 MG 20 CAP,PHARMA ZAD > BM PHARMA,30,pack
ORD-008704,PHARM-009,Pharos Health · Port Said,2026-08-13T19:51:17.656Z,PROD-0199,EMO SOFT CREAM 15 GM,GLOBAL NAPI PHARMACEUTICALS,200,pack
ORD-008704,PHARM-009,Pharos Health · Port Said,2026-08-13T19:51:17.656Z,PROD-0038,CARVID 25MG 30 TAB.,MULTI-APEX,30,pack
ORD-008704,PHARM-009,Pharos Health · Port Said,2026-08-13T19:51:17.656Z,PROD-0189,ERECANOVA 10 MG 4 DISINTEG. TABS.,ATCO PHARMA > ATM PHARMACEUTICAL INDUSTRIES,100,pack
ORD-008705,PHARM-019,Luxor Temple Dispensary · Mansoura,2026-08-12T22:16:44.417Z,PROD-0049,TOPGING ADVANCE 30 CAPS.,MASH PREMIERE > BIOMED,75,pack
ORD-008706,PHARM-008,Alexandria Central · Ismailia,2025-12-01T03:05:37.264Z,PROD-0152,SECTOR MASSAGE GEL 120 GM,EGYPTIAN COMPANY FOR COSMETICS > SECTOR,10,pack
ORD-008707,PHARM-001,Nile Care Pharmacy · Cairo,2026-08-06T14:52:21.944Z,PROD-0103,HEMACHEF  30 CAPS,ORGANEX > CHEFAA MEDICAL,75,pack
ORD-008707,PHARM-001,Nile Care Pharmacy · Cairo,2026-08-06T14:52:21.944Z,PROD-0199,EMO SOFT CREAM 15 GM,GLOBAL NAPI PHARMACEUTICALS,25,pack
ORD-008707,PHARM-001,Nile Care Pharmacy · Cairo,2026-08-06T14:52:21.944Z,PROD-0196,VITAMOUNT SYRUP 120ML,AMOUN,25,pack
ORD-008708,PHARM-049,Ain Shams Health Hub · Mansoura,2026-06-27T10:09:26.391Z,PROD-0141,ORASTATIN 100.000 I.U/ML ORAL SUSP. 30 ML,MEPACO > HI-PHARM,30,pack
ORD-008709,PHARM-013,Nasr City Cure · Damanhur,2026-08-02T14:07:53.351Z,PROD-0118,XALTEC 0.5 MG/ML SYRUP 120 ML,BORG,60,pack
ORD-008710,PHARM-050,Mataria Central Pharmacy · Tanta,2026-08-05T18:24:39.388Z,PROD-0134,BLADOGRA XR 50 MG 30 F.C. TABS.,MULTI-APEX,200,pack
ORD-008711,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-08-02T22:06:16.231Z,PROD-0194,C-ZINC GLOB 20 CHEW. TABS.,GLOBAL NAPI PHARMACEUTICALS,150,pack
ORD-008711,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-08-02T22:06:16.231Z,PROD-0141,ORASTATIN 100.000 I.U/ML ORAL SUSP. 30 ML,MEPACO > HI-PHARM,10,pack
ORD-008711,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-08-02T22:06:16.231Z,PROD-0132,MICAZOLE 2% ORAL GEL 40 GM,EVA PHARMA,20,pack
ORD-008711,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-08-02T22:06:16.231Z,PROD-0034,MATRIX 20 CAPS.,DELTA PHARMA > DEVARTLAB PHARMA,60,pack
ORD-008712,PHARM-006,Pyramids Medical · Luxor,2025-10-08T06:21:35.229Z,PROD-0095,EPIGONAL 75 I.U. 1 AMP.,EIPICO,60,pack
ORD-008713,PHARM-016,Giza Oasis Care · Cairo,2026-05-14T19:32:09.292Z,PROD-0130,METHOTREXATE 25MG/ML (20ML=500MG) VIAL,ORION PHARMA-FINLAND > S.M. PHARMA,10,pack
ORD-008714,PHARM-035,Sharm El-Sheikh Clinic Pharmacy · Tanta,2026-03-28T13:49:20.435Z,PROD-0124,MANNITOL 20% (EL NILE) I.V. INF. 500 ML,EL NILE.,200,pack
ORD-008715,PHARM-028,Fayoum Green Health · Damanhur,2026-07-13T20:02:33.448Z,PROD-0104,FERMOLAR 20 TABLETS,PHARMAZAD > ROYAL CARE,50,pack
ORD-008715,PHARM-028,Fayoum Green Health · Damanhur,2026-07-13T20:02:33.448Z,PROD-0122,LORNOXICAM 8MG 20 F.C.TAB,GLOBAL NAPI PHARMACEUTICALS > GLOBAL PHARMACEUTICAL INDUSTRIES,20,pack
ORD-008715,PHARM-028,Fayoum Green Health · Damanhur,2026-07-13T20:02:33.448Z,PROD-0179,TADARAXIA 20 MG 2 F.C. TABS.,ATCO PHARMA,10,pack
ORD-008716,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-05-16T04:15:50.693Z,PROD-0057,DEVART B12 1000 MCG 30 SUBLINGUAL TABS,DEVARTLAB > BIOERA,50,pack
ORD-008717,PHARM-025,Zagazig Central Pharmacy · Suez,2026-08-10T17:59:43.793Z,PROD-0157,GLOBAZURE 150 MG 30 CAPS.,MEDIZEN PHARMACEUTICAL INDUSTRIES > GLOBAL HEALTH CARE-EGYPT,60,pack
ORD-008718,PHARM-030,Kafr El-Sheikh Hub · Minya,2026-08-09T02:55:54.267Z,PROD-0061,OPTIDEX -T EYE DROPS 5 ML,JAMJOOM PHARMACEUTICALS,10,pack
ORD-008719,PHARM-032,Banha Nile Dispensary · Giza,2025-10-31T14:47:10.559Z,PROD-0109,ROSTEVO HAIR SERUM 150ML,DREAMS EL HABOBA > LAROSE,75,pack
ORD-008720,PHARM-050,Mataria Central Pharmacy · Tanta,2026-01-10T20:14:06.953Z,PROD-0099,NEOCATE SYNEO INFANTS POWDER 400 GM,NUTRICIA CUIJK B.V. > UNITED COMPANY FOR DISTRIBUTION,10,pack
ORD-008721,PHARM-031,Shibin El-Kom Med · Cairo,2026-08-13T05:17:55.918Z,PROD-0070,COMTAPONE 200 MG 30 F.C.TAB.,CHEMIPHARM,25,pack
ORD-008722,PHARM-013,Nasr City Cure · Damanhur,2026-03-08T02:33:52.720Z,PROD-0004,TOP AGAR 10 SACHETS,ORGANEX > TOP CARE PHARMA,75,pack
ORD-008723,PHARM-003,Seif Care Center · Alexandria,2026-01-11T15:47:29.770Z,PROD-0181,GYNOMONIX 0.8% VAG. CREAM 30 GM,MEDIZEN PHARMACEUTICAL INDUSTRIES,150,pack
ORD-008724,PHARM-023,Suez Crescent Care · Ismailia,2025-11-29T22:46:08.413Z,PROD-0113,VONALEI BACTERIAL VAGINOSIS CREAM 30 GM,VENTURE LIFE > AL ANDALOUS PHARMACEUTICAL SERVICES,60,pack
